08:55:10.641 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 25 ms to scan 1 urls, producing 3 keys and 6 values 
08:55:13.902 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource applicationConfig: [classpath:/application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
08:55:13.902 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource devtools [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
08:55:13.903 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource springCloudDefaultProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
08:55:13.903 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource cachedrandom [org.springframework.cloud.util.random.CachedRandomPropertySource] to EncryptablePropertySourceWrapper
08:55:13.947 [restartedMain] INFO  c.u.j.f.DefaultLazyPropertyFilter - [lambda$null$2,34] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
08:55:14.144 [restartedMain] INFO  c.u.j.r.DefaultLazyPropertyResolver - [lambda$null$2,35] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
08:55:14.144 [restartedMain] INFO  c.u.j.d.DefaultLazyPropertyDetector - [lambda$null$2,33] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
08:55:14.737 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9801"]
08:55:14.738 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
08:55:14.738 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
08:55:14.961 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
08:55:17.363 [restartedMain] INFO  c.z.h.HikariDataSource - [getConnection,110] - HikariPool-1 - Starting...
08:55:17.569 [restartedMain] INFO  c.z.h.HikariDataSource - [getConnection,123] - HikariPool-1 - Start completed.
08:55:18.407 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadConfigToRedis,85] - -------------------【1】系统参数sysConfig，加载到redis完成-------------------
08:55:18.460 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadCodeTypeToRedis,104] - -------------------【2】代码类别sysCodeType，加载到redis完成-------------------
08:55:18.491 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadRoleDataToRedis,202] - -------------------【6】数据权限SysRoleData，加载到redis完成-------------------
08:55:18.507 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadOrgToRedis,153] - -------------------【3】机构sysOrg，加载到redis完成-------------------
08:55:18.515 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadUserToRedis,171] - -------------------【4】用户sysUser，加载到redis完成-------------------
08:55:18.522 [restartedMain] INFO  c.g.s.c.SysCacheService - [loadRoleToRedis,190] - -------------------【5】用户sysRole，加载到redis完成-------------------
08:55:19.076 [restartedMain] INFO  c.a.c.s.SentinelWebAutoConfiguration - [addInterceptors,80] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
08:55:21.141 [restartedMain] INFO  s.d.s.w.WebMvcPropertySourcedRequestMappingHandlerMapping - [initHandlerMethods,69] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
08:55:21.178 [restartedMain] INFO  c.n.c.s.URLConfigurationSource - [<init>,127] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
08:55:21.183 [restartedMain] INFO  c.n.c.s.URLConfigurationSource - [<init>,127] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
08:55:23.388 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9801"]
08:55:23.429 [restartedMain] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP service-sys 192.168.76.1:9801 register finished
08:55:25.014 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [start,93] - Documentation plugins bootstrapped
08:55:25.018 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - [bootstrapDocumentationPlugins,79] - Found 1 custom documentation plugin(s)
08:55:25.056 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - [scan,44] - Scanning for api listing references
08:55:25.185 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_1
08:55:25.189 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_1
08:55:25.192 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_1
08:55:25.196 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_1
08:55:25.203 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_2
08:55:25.206 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_2
08:55:25.209 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_2
08:55:25.213 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_2
08:55:25.219 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_3
08:55:25.223 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_3
08:55:25.226 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_3
08:55:25.229 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_3
08:55:25.238 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_4
08:55:25.262 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_4
08:55:25.267 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_4
08:55:25.272 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_4
08:55:25.274 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_5
08:55:25.289 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_6
08:55:25.293 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_5
08:55:25.295 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: getUsingPOST_1
08:55:25.296 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_5
08:55:25.299 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_5
08:55:25.302 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_7
08:55:25.305 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_6
08:55:25.307 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_8
08:55:25.313 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_9
08:55:25.317 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_6
08:55:25.320 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_7
08:55:25.323 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_6
08:55:25.330 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_10
08:55:25.332 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_7
08:55:25.335 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_8
08:55:25.340 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_7
08:55:25.348 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: listUsingPOST_11
08:55:25.350 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: deleteUsingPOST_8
08:55:25.353 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: saveUsingPOST_9
08:55:25.358 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - [startingWith,41] - Generating unique operation named: updateUsingPOST_8
08:55:25.380 [restartedMain] INFO  c.gientech.StartSys - [logStarted,61] - Started StartSys in 18.469 seconds (JVM running for 20.079)
08:55:25.839 [RMI TCP Connection(9)-192.168.226.1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
08:57:17.832 [http-nio-9801-exec-1] INFO  c.g.s.l.SysLogService - [saveLog,70] - 【新增--日志】SysLog(logId=1674582847828631554, userId=admin, userName=中电金信, logInfo=登陆成功, ipAddr=127.0.0.1, logTime=Fri Jun 30 08:57:17 CST 2023)
08:57:18.004 [http-nio-9801-exec-3] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
08:57:18.127 [http-nio-9801-exec-2] INFO  c.n.c.ChainedDynamicProperty - [checkAndFlip,115] - Flipping property: service-sys.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
08:57:18.149 [http-nio-9801-exec-2] INFO  c.n.l.BaseLoadBalancer - [initWithConfig,197] - Client: service-sys instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-sys,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
08:57:18.155 [http-nio-9801-exec-2] INFO  c.n.l.DynamicServerListLoadBalancer - [enableAndInitLearnNewServersFeature,222] - Using serverListUpdater PollingServerListUpdater
08:57:18.170 [http-nio-9801-exec-2] INFO  c.n.c.ChainedDynamicProperty - [checkAndFlip,115] - Flipping property: service-sys.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
08:57:18.172 [http-nio-9801-exec-2] INFO  c.n.l.DynamicServerListLoadBalancer - [restOfInit,150] - DynamicServerListLoadBalancer for client service-sys initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-sys,current list of Servers=[192.168.76.1:9801],Load balancer stats=Zone stats: {unknown=[Zone:unknown;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:192.168.76.1:9801;	Zone:UNKNOWN;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:com.alibaba.cloud.nacos.ribbon.NacosServerList@636b80f7
08:57:19.160 [PollingServerListUpdater-0] INFO  c.n.c.ChainedDynamicProperty - [checkAndFlip,115] - Flipping property: service-sys.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
08:57:20.768 [http-nio-9801-exec-6] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
08:57:21.256 [http-nio-9801-exec-8] INFO  c.g.s.o.SysOrgService - [listOrg,42] - 【tree查询条件--机构】
08:57:21.855 [http-nio-9801-exec-10] INFO  c.g.s.u.SysUserService - [listUser,37] - 【查询条件--用户】SysUserDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, userId=, userName=, loginName=, tel=, sex=, orgId=, roleId=, status=)
08:57:22.440 [http-nio-9801-exec-5] INFO  c.g.s.o.SysOperLogService - [listOperLog,34] - 【list查询条件--操作日志】SysOperLogDTO4List(pageNo=1, pageSize=10, dateFrom=null, dateTo=null, operLogId=, moduleName=, operType=, operSource=, userId=, orgId=, reqUrl=, reqMethod=, reqMode=, ipAddr=, reqParam=, result=, isOk=)
08:57:23.857 [http-nio-9801-exec-2] INFO  c.g.s.l.SysLogService - [listLog,36] - 【查询条件--日志】SysLogDTO4List(pageNo=1, pageSize=10, userId=, userName=, logInfo=, ipAddr=)
08:57:26.112 [http-nio-9801-exec-7] INFO  c.g.s.o.SysOperLogService - [listOperLog,34] - 【list查询条件--操作日志】SysOperLogDTO4List(pageNo=1, pageSize=10, dateFrom=null, dateTo=null, operLogId=, moduleName=, operType=, operSource=, userId=, orgId=, reqUrl=, reqMethod=, reqMode=, ipAddr=, reqParam=, result=, isOk=)
08:57:26.635 [http-nio-9801-exec-9] INFO  c.g.s.r.SysRoleService - [listRole,51] - 【list查询条件--角色】SysRoleDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, roleId=, roleName=, homeUrl=, remark=)
08:57:27.073 [http-nio-9801-exec-1] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
08:57:27.591 [http-nio-9801-exec-5] INFO  c.g.s.c.SysCodeInfoService - [listCodeInfo,51] - 【list查询条件--代码信息】SysCodeInfoDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, content=)
08:57:27.591 [http-nio-9801-exec-4] INFO  c.g.s.c.SysCodeTypeService - [listCodeType,46] - 【list查询条件--代码类别】SysCodeTypeDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, codeTypeName=, isPinyin=null, remark=null)
08:57:28.575 [http-nio-9801-exec-6] INFO  c.g.s.c.SysCodeTypeService - [listCodeType,46] - 【list查询条件--代码类别】SysCodeTypeDTO4List(pageNo=1, pageSize=10, sort=, order=, orderBy=null, codeTypeId=, codeTypeName=, isPinyin=, remark=)
08:57:29.775 [http-nio-9801-exec-8] INFO  c.g.s.c.SysConfigService - [listConfig,40] - 【list查询条件--系统参数】SysConfigDTO4List(pageNo=1, pageSize=10, configId=, configName=, configValue=)
08:57:30.374 [http-nio-9801-exec-10] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
09:10:30.774 [http-nio-9801-exec-5] INFO  c.g.s.o.SysOperLogService - [listOperLog,34] - 【list查询条件--操作日志】SysOperLogDTO4List(pageNo=1, pageSize=10, dateFrom=null, dateTo=null, operLogId=, moduleName=, operType=, operSource=, userId=, orgId=, reqUrl=, reqMethod=, reqMode=, ipAddr=, reqParam=, result=, isOk=)
09:10:31.970 [http-nio-9801-exec-6] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】null
09:10:39.421 [http-nio-9801-exec-8] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
09:15:03.804 [http-nio-9801-exec-1] INFO  c.g.s.l.SysLogService - [saveLog,70] - 【新增--日志】SysLog(logId=1674587318805700609, userId=admin, userName=中电金信, logInfo=登陆成功, ipAddr=127.0.0.1, logTime=Fri Jun 30 09:15:03 CST 2023)
09:17:30.414 [http-nio-9801-exec-8] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
09:17:31.574 [http-nio-9801-exec-9] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sys
09:17:32.412 [http-nio-9801-exec-7] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sysConfig
09:17:33.986 [http-nio-9801-exec-2] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】demo
09:17:34.959 [http-nio-9801-exec-3] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】demoSample
09:17:35.655 [http-nio-9801-exec-5] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sys
09:17:36.366 [http-nio-9801-exec-1] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sysCodeInfo
09:17:37.063 [http-nio-9801-exec-10] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sysCodeType
09:17:37.719 [http-nio-9801-exec-6] INFO  c.g.s.m.SysMenuService - [getMenu,160] - 【获取单个--菜单】sysMenu
09:22:36.003 [http-nio-9801-exec-8] INFO  c.g.s.r.SysRoleService - [listRole,51] - 【list查询条件--角色】SysRoleDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, roleId=, roleName=admin, homeUrl=, remark=)
09:22:42.683 [http-nio-9801-exec-9] INFO  c.g.s.r.SysRoleService - [listRole,51] - 【list查询条件--角色】SysRoleDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, roleId=, roleName=, homeUrl=, remark=)
09:22:51.074 [http-nio-9801-exec-7] INFO  c.g.s.r.SysRoleService - [listRole,51] - 【list查询条件--角色】SysRoleDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, roleId=admin, roleName=, homeUrl=, remark=)
09:26:35.970 [http-nio-9801-exec-3] INFO  c.g.s.l.SysLogService - [saveLog,70] - 【新增--日志】SysLog(logId=1674590221998071809, userId=admin, userName=中电金信, logInfo=登陆成功, ipAddr=127.0.0.1, logTime=Fri Jun 30 09:26:35 CST 2023)
09:26:36.402 [http-nio-9801-exec-8] INFO  c.g.s.m.SysMenuService - [listMenu,45] - 【tree查询条件--菜单】
09:26:38.840 [http-nio-9801-exec-9] INFO  c.g.s.c.SysConfigService - [listConfig,40] - 【list查询条件--系统参数】SysConfigDTO4List(pageNo=1, pageSize=10, configId=, configName=, configValue=)
09:26:39.671 [http-nio-9801-exec-7] INFO  c.g.s.c.SysCodeTypeService - [listCodeType,46] - 【list查询条件--代码类别】SysCodeTypeDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, codeTypeName=, isPinyin=null, remark=null)
09:26:39.676 [http-nio-9801-exec-2] INFO  c.g.s.c.SysCodeInfoService - [listCodeInfo,51] - 【list查询条件--代码信息】SysCodeInfoDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, content=)
09:26:51.542 [http-nio-9801-exec-5] INFO  c.g.s.c.SysCodeTypeService - [listCodeType,46] - 【list查询条件--代码类别】SysCodeTypeDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, codeTypeName=是否, isPinyin=null, remark=null)
09:27:01.942 [http-nio-9801-exec-1] INFO  c.g.s.c.SysCodeTypeService - [listCodeType,46] - 【list查询条件--代码类别】SysCodeTypeDTO4List(pageNo=1, pageSize=10, sort=null, order=null, orderBy=null, codeTypeId=, codeTypeName=, isPinyin=null, remark=null)
09:27:17.036 [http-nio-9801-exec-10] INFO  c.g.s.c.SysCodeInfoService - [listCodeInfo,51] - 【list查询条件--代码信息】SysCodeInfoDTO4List(pageNo=1, pageSize=100, sort=null, order=null, orderBy=null, codeTypeId=, content=)
09:36:46.983 [Thread-29] INFO  c.n.l.PollingServerListUpdater - [run,53] - Shutting down the Executor Pool for PollingServerListUpdater
09:36:47.364 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
09:36:47.370 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
09:36:47.713 [SpringContextShutdownHook] INFO  c.z.h.HikariDataSource - [close,350] - HikariPool-1 - Shutdown initiated...
09:36:47.726 [SpringContextShutdownHook] INFO  c.z.h.HikariDataSource - [close,352] - HikariPool-1 - Shutdown completed.
09:45:54.860 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 20 ms to scan 1 urls, producing 3 keys and 6 values 
09:45:54.878 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 4 keys and 9 values 
09:45:54.886 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 5 ms to scan 1 urls, producing 3 keys and 10 values 
09:45:54.904 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 15 ms to scan 5 urls, producing 0 keys and 0 values 
09:45:54.910 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
09:45:54.920 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 1 keys and 7 values 
09:45:54.929 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 2 keys and 8 values 
09:45:54.946 [restartedMain] INFO  o.r.Reflections - [scan,232] - Reflections took 14 ms to scan 5 urls, producing 0 keys and 0 values 
09:45:57.075 [restartedMain] INFO  c.gientech.StartSys - [logStartupProfileInfo,652] - The following profiles are active: dev
09:45:58.404 [restartedMain] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - [postProcessBeanFactory,48] - Post-processing PropertySource instances
09:45:58.413 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource bootstrapProperties-service-sys-dev.properties,DEFAULT_GROUP [org.springframework.cloud.bootstrap.config.BootstrapPropertySource] to EncryptableEnumerablePropertySourceWrapper
09:45:58.413 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource bootstrapProperties-service-sys.properties,DEFAULT_GROUP [org.springframework.cloud.bootstrap.config.BootstrapPropertySource] to EncryptableEnumerablePropertySourceWrapper
09:45:58.413 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource bootstrapProperties-service-sys,DEFAULT_GROUP [org.springframework.cloud.bootstrap.config.BootstrapPropertySource] to EncryptableEnumerablePropertySourceWrapper
09:45:58.414 [restartedMain] INFO  c.u.j.EncryptablePropertySourceConverter - [makeEncryptable,41] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
